,,,,,,,socialGroupsFakeID,,,,,,,,,,,,,,,,,,,,
6026,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6027,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6028,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6029,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6030,f626ab68ea783220f0be,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6031,d41179f3013cffd3d95f,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6032,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6033,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6034,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6035,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6036,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6037,c111eac382be5551b81c,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6038,c111eac382be5551b81c,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6039,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6040,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,f626ab68ea783220f0be,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6042,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,e8939ef52ad4a91f05bd,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6044,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,322c6a8eda73ee25f587,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6046,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6047,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6049,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6050,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6051,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6052,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6053,86c3cc68793538ff0262,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6054,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6055,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6056,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6057,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6058,02651c157ef71d28b927,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6059,e8939ef52ad4a91f05bd,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,322c6a8eda73ee25f587,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6060,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6061,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6062,67fedf983e97ed1b3a7d,cbe3f55a87feb60ce62d,155cbddf5e2f370d3e73,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6063,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6064,c111eac382be5551b81c,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6065,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6066,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6067,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,322c6a8eda73ee25f587,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6068,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6070,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6071,f6b196574023b5f777c9,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6072,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6073,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6074,42edd309bd7dde33a823,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6075,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6076,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6077,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6078,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6079,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6080,f626ab68ea783220f0be,c5a09ee6f1e927348620,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6081,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6083,42edd309bd7dde33a823,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,5c2a80623716ba638b66,d867152fa91872dc8e0b,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6084,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6085,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6086,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,322c6a8eda73ee25f587,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6087,d41179f3013cffd3d95f,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6088,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6089,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6090,67fedf983e97ed1b3a7d,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6091,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6092,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6093,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6094,f6b196574023b5f777c9,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6095,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6096,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6097,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6098,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6099,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6100,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6101,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6102,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6103,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6104,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6105,e8939ef52ad4a91f05bd,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6106,ef53d5487f6823bc96d9,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6107,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6108,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6109,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6110,d41179f3013cffd3d95f,cbe3f55a87feb60ce62d,155cbddf5e2f370d3e73,47239fe7c316064a02df,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6111,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6112,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6113,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6114,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6115,f626ab68ea783220f0be,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6116,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6117,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6118,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6119,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6120,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6121,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6122,42edd309bd7dde33a823,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6123,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6124,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,86c3cc68793538ff0262,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6126,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6127,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6128,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6129,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6130,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6131,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6132,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6133,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6134,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
